Profondeur : 3
Nombre de partie : 1000
Nombre de partie gagnée par rouge : 849
Nombre de partie gagnée par bleu : 151
Nombre de partie jouée : 1000
moyenne de win rouge : 84.899994
Nombre de partie gagnée par rouge : 841
Nombre de partie gagnée par bleu : 159
Nombre de partie jouée : 1000
moyenne de win rouge : 84.1
Nombre de partie gagnée par rouge : 852
Nombre de partie gagnée par bleu : 148
Nombre de partie jouée : 1000
moyenne de win rouge : 85.2
Nombre de partie gagnée par rouge : 846
Nombre de partie gagnée par bleu : 154
Nombre de partie jouée : 1000
moyenne de win rouge : 84.6
Nombre de partie gagnée par rouge : 854
Nombre de partie gagnée par bleu : 146
Nombre de partie jouée : 1000
moyenne de win rouge : 85.399994
Nombre de partie gagnée par rouge : 854
Nombre de partie gagnée par bleu : 146
Nombre de partie jouée : 1000
moyenne de win rouge : 85.399994
Nombre de partie gagnée par rouge : 871
Nombre de partie gagnée par bleu : 129
Nombre de partie jouée : 1000
moyenne de win rouge : 87.1
Nombre de partie gagnée par rouge : 850
Nombre de partie gagnée par bleu : 150
Nombre de partie jouée : 1000
moyenne de win rouge : 85.0
Nombre de partie gagnée par rouge : 840
Nombre de partie gagnée par bleu : 160
Nombre de partie jouée : 1000
moyenne de win rouge : 84.0
Nombre de partie gagnée par rouge : 849
Nombre de partie gagnée par bleu : 151
Nombre de partie jouée : 1000
moyenne de win rouge : 84.899994
Nombre de partie gagnée par rouge : 855
Nombre de partie gagnée par bleu : 145
Nombre de partie jouée : 1000
moyenne de win rouge : 85.5
Nombre de partie gagnée par rouge : 850
Nombre de partie gagnée par bleu : 150
Nombre de partie jouée : 1000
moyenne de win rouge : 85.0
Nombre de partie gagnée par rouge : 851
Nombre de partie gagnée par bleu : 149
Nombre de partie jouée : 1000
moyenne de win rouge : 85.1
Nombre de partie gagnée par rouge : 858
Nombre de partie gagnée par bleu : 142
Nombre de partie jouée : 1000
moyenne de win rouge : 85.799995
Nombre de partie gagnée par rouge : 864
Nombre de partie gagnée par bleu : 136
Nombre de partie jouée : 1000
moyenne de win rouge : 86.4
Nombre de partie gagnée par rouge : 871
Nombre de partie gagnée par bleu : 129
Nombre de partie jouée : 1000
moyenne de win rouge : 87.1
Nombre de partie gagnée par rouge : 859
Nombre de partie gagnée par bleu : 141
Nombre de partie jouée : 1000
moyenne de win rouge : 85.9
Nombre de partie gagnée par rouge : 854
Nombre de partie gagnée par bleu : 146
Nombre de partie jouée : 1000
moyenne de win rouge : 85.399994
